,romance,non-romance
sadness,0.0006345963443226194,0.0003086013758981301
safe,0.004442174410258336,0.004629020638471952
safe-driving,0.0,0.0004337284661389937
safekeeping,0.0,0.0004337284661389937
safely,0.0012691926886452389,0.0006172027517962602
safety,0.0,0.0017349138645559748
sag,0.0006345963443226194,0.002160209631286911
sage,0.0008919030196784362,0.0
sagebrush,0.0,0.0004337284661389937
sahara,0.0,0.0004337284661389937
sahjunt,0.0,0.0004337284661389937
said,0.0006345963443226194,0.0024688110071850408
sail,0.0012691926886452389,0.0012344055035925204
sailor,0.0,0.0004337284661389937
saint,0.0012691926886452389,0.0015430068794906506
sainted,0.0,0.0004337284661389937
sake,0.0038075780659357164,0.003394615134879431
salacious,0.0006345963443226194,0.0003086013758981301
salad,0.0012691926886452389,0.0003086013758981301
salamander,0.0,0.0008674569322779874
salami,0.004459515098392181,0.0
salary,0.0006345963443226194,0.0012344055035925204
sale,0.003172981721613097,0.0012344055035925204
salesgirl,0.0,0.0004337284661389937
saleslady,0.0,0.001301185398416981
salesman,0.0025383853772904777,0.0009258041276943903
salfininistas,0.0,0.0008674569322779874
salient,0.0,0.0004337284661389937
saliva,0.0,0.0004337284661389937
salivate,0.0,0.0004337284661389937
sallow,0.0008919030196784362,0.0
sally,0.0006345963443226194,0.0030860137589813013
sally's,0.0,0.0008674569322779874
salmon,0.0008919030196784362,0.0
salon,0.0,0.0004337284661389937
saloon,0.0,0.0034698277291119496
salpetriere,0.0,0.0004337284661389937
salt,0.0006345963443226194,0.002160209631286911
salt-edged,0.0,0.0004337284661389937
salter,0.007135224157427489,0.0
salter's,0.0008919030196784362,0.0
salu,0.0,0.0004337284661389937
salubrious,0.0,0.0004337284661389937
salute,0.0017838060393568723,0.0
salvage,0.0006345963443226194,0.0009258041276943903
salve,0.0,0.0004337284661389937
sam,0.01142273419780715,0.0003086013758981301
sam's,0.0017838060393568723,0.0
samar,0.0,0.0004337284661389937
sambur,0.0,0.0004337284661389937
same,0.0012691926886452389,0.0009258041276943903
sameness,0.0026757090590353084,0.0
sample,0.0,0.0004337284661389937
samples,0.0,0.0004337284661389937
sampling,0.0,0.0004337284661389937
samuel,0.0035676120787137447,0.0
san,0.003172981721613097,0.0030860137589813013
sanchez,0.0,0.0004337284661389937
sanction,0.0006345963443226194,0.0003086013758981301
sanctuary,0.0,0.0004337284661389937
sand,0.0038075780659357164,0.0018516082553887807
sandal,0.0019037890329678582,0.0003086013758981301
sandalphon,0.0,0.001301185398416981
sandalwood,0.0,0.0004337284661389937
sandpaper,0.0,0.0004337284661389937
sands,0.0,0.0004337284661389937
sandwich,0.0025383853772904777,0.0003086013758981301
sandy,0.0006345963443226194,0.0003086013758981301
sane,0.0,0.0017349138645559748
sanford's,0.0,0.0008674569322779874
sanitary,0.0,0.0004337284661389937
santa,0.0006345963443226194,0.0003086013758981301
santayana,0.0,0.0004337284661389937
sante,0.0,0.0021686423306949685
sap,0.0006345963443226194,0.0006172027517962602
sappy,0.0008919030196784362,0.0
saracens,0.0,0.0004337284661389937
sarah,0.0,0.007807112390501887
sarah's,0.0,0.0017349138645559748
sarcasm,0.0,0.0004337284661389937
sarcastic,0.0,0.0004337284661389937
sardonic,0.0,0.0004337284661389937
sari,0.0,0.0004337284661389937
sarpsis,0.0017838060393568723,0.0
sartre,0.0,0.0004337284661389937
sashimi,0.0008919030196784362,0.0
satin,0.0008919030196784362,0.0
satin-covered,0.0008919030196784362,0.0
satire,0.0,0.0017349138645559748
satiric,0.0,0.0004337284661389937
satirically,0.0,0.0004337284661389937
satirist,0.0008919030196784362,0.0
satisfaction,0.0012691926886452389,0.002160209631286911
satisfactory,0.0,0.0004337284661389937
satisfied,0.0,0.0004337284661389937
satisfy,0.0025383853772904777,0.0006172027517962602
saturate,0.0,0.0004337284661389937
saturday,0.0025383853772904777,0.0015430068794906506
saturdays,0.0008919030196784362,0.0
savage,0.0019037890329678582,0.0024688110071850408
savagery,0.0008919030196784362,0.0
save,0.0019037890329678582,0.0037032165107775614
saving,0.0,0.0004337284661389937
savor,0.0006345963443226194,0.0006172027517962602
savory,0.0,0.0004337284661389937
savvy,0.0,0.0004337284661389937
saw,0.029826028183163114,0.037032165107775614
sax,0.0008919030196784362,0.0
say,0.26399207923820966,0.23422844430668074
sayin',0.0,0.0004337284661389937
saying,0.0,0.0004337284661389937
scabbard,0.0,0.001301185398416981
scabrous,0.0008919030196784362,0.0
scaffolding,0.0,0.0008674569322779874
scairt,0.0,0.0004337284661389937
scald,0.0017838060393568723,0.0
scale,0.0,0.0004337284661389937
scalp,0.0,0.0008674569322779874
scan,0.0,0.0030360992629729563
scandal,0.0012691926886452389,0.0012344055035925204
scandinavians,0.0,0.0004337284661389937
scanner,0.0,0.0004337284661389937
scant,0.0008919030196784362,0.0
scanty,0.0008919030196784362,0.0
scapegoat,0.0008919030196784362,0.0
scar,0.007615156131871433,0.004629020638471952
scarcely,0.0,0.0030360992629729563
scarcely-tapped,0.0,0.0004337284661389937
scare,0.0006345963443226194,0.0003086013758981301
scarecrowish,0.0,0.0004337284661389937
scarf,0.0017838060393568723,0.0
scarify,0.0,0.0004337284661389937
scary,0.0008919030196784362,0.0
scatter,0.0006345963443226194,0.0024688110071850408
scatterbrained,0.0017838060393568723,0.0
scenario,0.0,0.0004337284661389937
scene,0.0,0.01171066858575283
scenic,0.0,0.0004337284661389937
scent,0.0025383853772904777,0.0003086013758981301
schaeffer,0.0,0.0008674569322779874
schaffner,0.0,0.0039035561952509433
schedule,0.0006345963443226194,0.0015430068794906506
scheme,0.0012691926886452389,0.0012344055035925204
schlek,0.0,0.0008674569322779874
schmalma,0.0008919030196784362,0.0
schnapps,0.0,0.0004337284661389937
schnook,0.0008919030196784362,0.0
scholarship,0.0019037890329678582,0.0015430068794906506
scholastic,0.0012691926886452389,0.0003086013758981301
school,0.01205733054212977,0.009875244028740163
schooldays,0.0,0.0004337284661389937
schoolgirl,0.0006345963443226194,0.0003086013758981301
schoolhouse,0.0,0.0034698277291119496
schools,0.0,0.0004337284661389937
schooner,0.0,0.0004337284661389937
schraffts,0.0,0.0004337284661389937
schuylkill,0.0008919030196784362,0.0
schwarzen,0.0,0.0004337284661389937
science,0.0038075780659357164,0.0015430068794906506
scientist,0.0006345963443226194,0.0009258041276943903
scientists,0.0,0.0004337284661389937
scimitar,0.0,0.0004337284661389937
scion,0.0,0.0004337284661389937
scissoring,0.0,0.0004337284661389937
scissors,0.0,0.0004337284661389937
scobee-frazier,0.0,0.0004337284661389937
scoff,0.0,0.0008674569322779874
scoffing,0.0,0.0004337284661389937
scold,0.0008919030196784362,0.0
scoop,0.0,0.001301185398416981
scoot,0.0006345963443226194,0.0009258041276943903
scorch,0.0,0.0008674569322779874
scorcher,0.0008919030196784362,0.0
score,0.0,0.002602370796833962
scorn,0.0006345963443226194,0.0003086013758981301
scornful,0.0026757090590353084,0.0
scornfully,0.0,0.0004337284661389937
scot-free,0.0,0.0004337284661389937
scotch,0.0008919030196784362,0.0
scott,0.0,0.0004337284661389937
scottish,0.0,0.0004337284661389937
scotty's,0.0,0.0008674569322779874
scour,0.0006345963443226194,0.0006172027517962602
scouring,0.0,0.0004337284661389937
scout,0.0,0.0034698277291119496
scout's,0.0,0.0004337284661389937
scowl,0.0006345963443226194,0.0012344055035925204
scraggly,0.0,0.0008674569322779874
scramble,0.0,0.0030360992629729563
scrap,0.0019037890329678582,0.0030860137589813013
scrape,0.0,0.0008674569322779874
scrapings,0.0,0.0004337284661389937
scratch,0.0,0.0017349138645559748
scrawl,0.0019037890329678582,0.0003086013758981301
scrawny,0.0006345963443226194,0.0006172027517962602
scream,0.0038075780659357164,0.006789230269758862
screaming,0.0008919030196784362,0.0
screech,0.0019037890329678582,0.002160209631286911
screen,0.0025383853772904777,0.0030860137589813013
screening,0.0,0.0004337284661389937
screenland,0.0,0.0004337284661389937
screw,0.0006345963443226194,0.0015430068794906506
screw-loose,0.0,0.0004337284661389937
screwball,0.0,0.0004337284661389937
script,0.0006345963443226194,0.0006172027517962602
scriptural,0.0,0.0004337284661389937
scrooge-like,0.0008919030196784362,0.0
scrub,0.0006345963443226194,0.0009258041276943903
scrubbing,0.0008919030196784362,0.0
scrumptious,0.0008919030196784362,0.0
scrutinize,0.0006345963443226194,0.0006172027517962602
scrutiny,0.0,0.0004337284661389937
scud,0.0008919030196784362,0.0
scuffle,0.0,0.0004337284661389937
sculptor,0.0,0.0004337284661389937
sculpture,0.0,0.0017349138645559748
scurry,0.0017838060393568723,0.0
scuttle,0.0,0.0004337284661389937
se,0.0,0.0004337284661389937
sea,0.006345963443226194,0.004320419262573822
sea-damp,0.0008919030196784362,0.0
sea-road,0.0,0.0004337284661389937
seal,0.0012691926886452389,0.0012344055035925204
seam,0.0006345963443226194,0.0003086013758981301
seaman,0.0008919030196784362,0.0
sean,0.0,0.0004337284661389937
sear,0.0,0.0008674569322779874
search,0.003172981721613097,0.006789230269758862
seashore,0.0008919030196784362,0.0
season,0.0012691926886452389,0.0009258041276943903
seasonal,0.0008919030196784362,0.0
seat,0.0038075780659357164,0.010801048156434553
seated,0.0,0.0008674569322779874
seaton,0.0,0.0004337284661389937
seaton's,0.0,0.0008674569322779874
seaweed,0.0017838060393568723,0.0
seclude,0.0,0.0004337284661389937
second,0.01015354150916191,0.020676292185174718
second-floor,0.0,0.0004337284661389937
second-rate,0.0,0.0008674569322779874
second-story,0.0008919030196784362,0.0
secrecy,0.0,0.0008674569322779874
secret,0.0025383853772904777,0.005246223390268212
secretary,0.0019037890329678582,0.0018516082553887807
secretary's,0.0,0.0004337284661389937
secretly,0.0,0.0008674569322779874
section,0.0019037890329678582,0.0024688110071850408
secular,0.0008919030196784362,0.0
secure,0.0,0.0017349138645559748
securely,0.0,0.0004337284661389937
security,0.0012691926886452389,0.0009258041276943903
sed,0.0,0.0004337284661389937
sedan,0.0,0.0008674569322779874
sedately,0.0,0.0004337284661389937
seduction,0.0008919030196784362,0.0
see,0.07170938690845599,0.08116216186120823
see-lective,0.0,0.0004337284661389937
seed,0.0006345963443226194,0.0015430068794906506
seein',0.0,0.0004337284661389937
seeing,0.0012691926886452389,0.0012344055035925204
seek,0.0038075780659357164,0.0037032165107775614
seekingly,0.0008919030196784362,0.0
seem,0.04061416603664764,0.04258698987394196
seeming,0.0,0.0004337284661389937
seemingly,0.0,0.001301185398416981
seems,0.0006345963443226194,0.0009258041276943903
seep,0.0,0.0008674569322779874
seepage,0.0,0.0008674569322779874
segment,0.0008919030196784362,0.0
segregate,0.0008919030196784362,0.0
seismological,0.0,0.0004337284661389937
seize,0.0006345963443226194,0.0030860137589813013
seldom,0.0012691926886452389,0.0015430068794906506
select,0.0006345963443226194,0.0009258041276943903
selective,0.0,0.0004337284661389937
self,0.0006345963443226194,0.0012344055035925204
self's,0.0,0.0004337284661389937
self-appointed,0.0,0.0004337284661389937
self-confidence,0.0,0.0004337284661389937
self-confident,0.0017838060393568723,0.0
self-conscious,0.0,0.0004337284661389937
self-consciously,0.0008919030196784362,0.0
self-consciousness,0.0008919030196784362,0.0
self-destructive,0.0,0.0004337284661389937
self-dictate,0.0,0.0004337284661389937
self-examination,0.0008919030196784362,0.0
self-imposed,0.0,0.0004337284661389937
self-pity,0.0017838060393568723,0.0
self-pitying,0.0,0.0004337284661389937
self-proclaimed,0.0,0.0004337284661389937
self-satisfaction,0.0,0.0004337284661389937
self-serve,0.0,0.0004337284661389937
self-served,0.0,0.0004337284661389937
self-styled,0.0,0.0004337284661389937
self-sufficient,0.0,0.0004337284661389937
self-will,0.0,0.0004337284661389937
selfish,0.0012691926886452389,0.0003086013758981301
sell,0.003172981721613097,0.004011817886675691
seller,0.0008919030196784362,0.0
selma,0.0008919030196784362,0.0
semester's,0.0,0.0004337284661389937
semi-ambiguous,0.0,0.0004337284661389937
semi-circle,0.0,0.0004337284661389937
semi-professionally,0.0008919030196784362,0.0
semitrance,0.0,0.0004337284661389937
semitropical,0.0,0.0004337284661389937
senator,0.0,0.0017349138645559748
senatorial,0.0,0.0004337284661389937
send,0.013326523230775008,0.015738670170804638
sending,0.0008919030196784362,0.0
senor,0.0,0.0008674569322779874
senora,0.0,0.0008674569322779874
sens,0.0017838060393568723,0.0
sensation,0.0012691926886452389,0.0003086013758981301
sense,0.006980559787548813,0.010183845404638294
senseless,0.0,0.0008674569322779874
senselessly,0.0,0.0004337284661389937
sensible,0.0006345963443226194,0.0003086013758981301
sensibly,0.0,0.0004337284661389937
sensitivity,0.0,0.0004337284661389937
sensory,0.0,0.0004337284661389937
sensual,0.0,0.001301185398416981
sensuality,0.0,0.0004337284661389937
sentence,0.0006345963443226194,0.0009258041276943903
sentient,0.0,0.0008674569322779874
sentiment,0.0,0.0008674569322779874
sentimental,0.0012691926886452389,0.0006172027517962602
sentinel,0.0017838060393568723,0.0
sentry,0.0,0.0004337284661389937
sentry's,0.0,0.0004337284661389937
separate,0.0025383853772904777,0.002160209631286911
separately,0.0,0.0008674569322779874
separating,0.0,0.0004337284661389937
separation,0.0008919030196784362,0.0
september,0.0006345963443226194,0.0009258041276943903
septum,0.0,0.0004337284661389937
sequence,0.0006345963443226194,0.0003086013758981301
serbantian,0.0,0.0004337284661389937
serenade,0.0008919030196784362,0.0
serene,0.0,0.0008674569322779874
serenely,0.0,0.0004337284661389937
serenity,0.0008919030196784362,0.0
sergeant,0.0,0.006505926992084906
series,0.0012691926886452389,0.0009258041276943903
serious,0.0025383853772904777,0.002160209631286911
seriously,0.0006345963443226194,0.0018516082553887807
seriousness,0.0,0.0004337284661389937
sermon,0.0,0.0004337284661389937
serpent,0.0,0.0004337284661389937
servant,0.0012691926886452389,0.0009258041276943903
serve,0.0025383853772904777,0.004320419262573822
service,0.0038075780659357164,0.002777412383083171
serviette,0.0,0.0004337284661389937
sesame,0.0,0.0004337284661389937
session,0.0,0.001301185398416981
set,0.01142273419780715,0.018516082553887807
set-up,0.0006345963443226194,0.0003086013758981301
seton,0.0,0.0004337284661389937
setting,0.0,0.001301185398416981
settle,0.008884348820516672,0.0037032165107775614
settlement,0.0006345963443226194,0.0003086013758981301
settler,0.0012691926886452389,0.0012344055035925204
setup,0.0,0.0017349138645559748
seven,0.006980559787548813,0.005554824766166342
seven-o'clock,0.0,0.0004337284661389937
seventeen,0.0012691926886452389,0.0012344055035925204
seventeen-inch,0.0,0.0004337284661389937
seventeenth,0.0,0.0004337284661389937
seventh,0.0012691926886452389,0.0006172027517962602
seventy-five-foot,0.0,0.0004337284661389937
sever,0.0,0.0008674569322779874
several,0.0025383853772904777,0.013269859163619595
severe,0.0006345963443226194,0.0009258041276943903
severely,0.0,0.0004337284661389937
sevigli,0.0,0.0004337284661389937
sew,0.0008919030196784362,0.0
sewickley,0.0008919030196784362,0.0
sex,0.0025383853772904777,0.0024688110071850408
sexton,0.0,0.0004337284661389937
sexual,0.0006345963443226194,0.0003086013758981301
sexy,0.0,0.0008674569322779874
sforzt,0.0,0.0004337284661389937
shabbat,0.0008919030196784362,0.0
shabby,0.0006345963443226194,0.0003086013758981301
shack,0.0,0.0004337284661389937
shackle,0.0035676120787137447,0.0
shade,0.0025383853772904777,0.003394615134879431
shades,0.0017838060393568723,0.0
shadow,0.0025383853772904777,0.008949439901045773
shadowing,0.0,0.0004337284661389937
shafer,0.005351418118070617,0.0
shafer's,0.0008919030196784362,0.0
shaffner,0.0,0.0004337284661389937
shaft,0.0006345963443226194,0.0006172027517962602
shag,0.0008919030196784362,0.0
shaggy,0.0,0.0004337284661389937
shake,0.00951894516483929,0.014504264667212115
shakespeare's,0.0,0.0004337284661389937
shakily,0.0008919030196784362,0.0
shaking,0.0,0.0004337284661389937
shaky,0.0012691926886452389,0.0003086013758981301
shall,0.0025383853772904777,0.0061720275179626026
shallow,0.0017838060393568723,0.0
shame,0.0038075780659357164,0.0006172027517962602
shanty,0.0,0.0004337284661389937
shape,0.0019037890329678582,0.0049376220143700815
shape-up,0.0008919030196784362,0.0
shapeless,0.0,0.0004337284661389937
shapely,0.0,0.0004337284661389937
shapes,0.0,0.0004337284661389937
shard,0.0,0.0004337284661389937
share,0.006345963443226194,0.0015430068794906506
sharecrop,0.0,0.0004337284661389937
shark,0.0006345963443226194,0.0003086013758981301
shark's,0.0,0.0004337284661389937
shark-infested,0.0,0.0004337284661389937
sharon,0.0,0.0008674569322779874
sharp,0.005076770754580955,0.004320419262573822
sharp-limbed,0.0,0.0004337284661389937
sharpen,0.0006345963443226194,0.0006172027517962602
sharply,0.0019037890329678582,0.0024688110071850408
shatter,0.0,0.005204741593667924
shave,0.003172981721613097,0.0015430068794906506
shawnee,0.0008919030196784362,0.0
shayne,0.0,0.01171066858575283
shayne's,0.0,0.0008674569322779874
shayol,0.0,0.0017349138645559748
she,0.14722635188284772,0.09690083203201286
she'arim,0.0008919030196784362,0.0
she'd,0.015864908608065484,0.008949439901045773
she'll,0.003172981721613097,0.0009258041276943903
she's,0.006345963443226194,0.002160209631286911
sheaf,0.0008919030196784362,0.0
shed,0.0019037890329678582,0.0003086013758981301
sheep,0.0006345963443226194,0.0018516082553887807
sheer,0.0,0.0017349138645559748
sheet,0.0025383853772904777,0.004629020638471952
sheldon,0.0,0.0008674569322779874
shelf,0.0,0.0039035561952509433
shell,0.0,0.008674569322779874
shell-psychology,0.0,0.0004337284661389937
shelter,0.0,0.0004337284661389937
sherbet-colored,0.0008919030196784362,0.0
sheridan,0.0,0.0004337284661389937
sheriff,0.0,0.004771013127528931
sheriff's,0.0,0.001301185398416981
sherry,0.0,0.001301185398416981
shh,0.0,0.0004337284661389937
shield,0.0006345963443226194,0.0009258041276943903
shift,0.0019037890329678582,0.0009258041276943903
shifty,0.0,0.0004337284661389937
shill,0.0017838060393568723,0.0
shillong,0.0,0.0004337284661389937
shimmer,0.0,0.0004337284661389937
shimmy,0.0,0.0004337284661389937
shin,0.005076770754580955,0.002777412383083171
shinbone,0.0,0.0004337284661389937
shine,0.0012691926886452389,0.0009258041276943903
shingle,0.0008919030196784362,0.0
shiningly,0.0,0.0004337284661389937
ship,0.005076770754580955,0.009258041276943903
ship's,0.0,0.0004337284661389937
shipboard,0.0,0.0004337284661389937
shipmate,0.0006345963443226194,0.0006172027517962602
shipment,0.0,0.0004337284661389937
ships,0.0008919030196784362,0.0
ships',0.0,0.0004337284661389937
shipshape,0.0,0.0004337284661389937
shipwreck,0.0008919030196784362,0.0
shirl,0.0,0.001301185398416981
shirley,0.0026757090590353084,0.0
shirt,0.005076770754580955,0.0049376220143700815
shirtfront,0.0,0.0004337284661389937
shirtsleeve,0.0,0.0004337284661389937
shiver,0.004442174410258336,0.0012344055035925204
shivering,0.0017838060393568723,0.0
shoals,0.0017838060393568723,0.0
shock,0.0038075780659357164,0.003394615134879431
shocked,0.0008919030196784362,0.0
shockwave,0.0,0.0004337284661389937
shoe,0.008884348820516672,0.005554824766166342
shoelace,0.0008919030196784362,0.0
shoestring,0.0,0.0004337284661389937
shoo,0.0008919030196784362,0.0
shoot,0.0006345963443226194,0.009258041276943903
shoot-down,0.0,0.0008674569322779874
shootin',0.0,0.0004337284661389937
shooting,0.0,0.0017349138645559748
shop,0.005711367098903575,0.0030860137589813013
shopping,0.0006345963443226194,0.0003086013758981301
shops,0.0,0.0004337284661389937
shore,0.0006345963443226194,0.0015430068794906506
shoreline,0.0,0.0008674569322779874
shores',0.0008919030196784362,0.0
short,0.02030708301832382,0.011418250908230815
short's,0.0,0.0004337284661389937
short-cut,0.0008919030196784362,0.0
short-lived,0.0,0.0008674569322779874
shortage,0.0,0.0004337284661389937
shorten,0.0012691926886452389,0.0003086013758981301
shortly,0.0006345963443226194,0.0018516082553887807
shortstop,0.0008919030196784362,0.0
shot,0.0012691926886452389,0.012035453660027074
shotgun,0.0,0.0004337284661389937
shouders,0.0008919030196784362,0.0
should,0.0006345963443226194,0.0006172027517962602
shoulder,0.005711367098903575,0.018516082553887807
shouldering,0.0,0.0004337284661389937
shout,0.00951894516483929,0.009258041276943903
shouting,0.0008919030196784362,0.0
shove,0.0012691926886452389,0.002160209631286911
shovel,0.0,0.002602370796833962
show,0.012691926886452388,0.02746552245493358
show-down,0.0,0.0004337284661389937
show-offy,0.0008919030196784362,0.0
shower,0.0038075780659357164,0.002160209631286911
showers,0.0008919030196784362,0.0
showroom,0.0008919030196784362,0.0
shred,0.0,0.002602370796833962
shrewdly,0.0,0.0004337284661389937
shriek,0.0006345963443226194,0.0015430068794906506
shrieking,0.0,0.0004337284661389937
shrill,0.003172981721613097,0.0006172027517962602
shrilly,0.0006345963443226194,0.0003086013758981301
shrimp,0.0008919030196784362,0.0
shrine,0.0,0.0004337284661389937
shrink,0.0,0.0008674569322779874
shrivel,0.0006345963443226194,0.0003086013758981301
shroud,0.0,0.0004337284661389937
shrub,0.0008919030196784362,0.0
shrub-covered,0.0,0.0004337284661389937
shrubbery,0.0,0.0004337284661389937
shrubbery-lined,0.0,0.0004337284661389937
shrug,0.005076770754580955,0.0024688110071850408
shrugs,0.0,0.0008674569322779874
shu-tt,0.0,0.0004337284661389937
shuck,0.0,0.0004337284661389937
shucks,0.0,0.0004337284661389937
shudder,0.0038075780659357164,0.0012344055035925204
shuffle,0.0017838060393568723,0.0
shut,0.005711367098903575,0.005863426142064472
shutter,0.0008919030196784362,0.0
shuz,0.0,0.0004337284661389937
shy,0.0006345963443226194,0.0015430068794906506
shyly,0.0,0.0008674569322779874
siamese,0.0,0.0017349138645559748
siberia,0.0,0.0017349138645559748
sibilant,0.0,0.0004337284661389937
sicily,0.0,0.0004337284661389937
sick,0.008249752476194052,0.004320419262573822
sicken,0.0,0.0017349138645559748
sickly,0.0,0.0004337284661389937
sickly-tolerant,0.0008919030196784362,0.0
sickness,0.0,0.0004337284661389937
siddo,0.0,0.0030360992629729563
side,0.012691926886452388,0.03548915822828496
side-effects,0.0,0.0004337284661389937
side-rack,0.0,0.0004337284661389937
side-stepped,0.0,0.0004337284661389937
sideboard,0.0,0.0008674569322779874
sideline,0.0,0.0004337284661389937
sidelong,0.0,0.0004337284661389937
sidestep,0.0,0.0004337284661389937
sidewalk,0.0006345963443226194,0.0012344055035925204
sideways,0.0,0.0004337284661389937
sidewinder,0.0,0.0004337284661389937
sidewise,0.0,0.0021686423306949685
sidle,0.0,0.0008674569322779874
sie,0.0,0.0004337284661389937
siege,0.0,0.0004337284661389937
sierra,0.0,0.0004337284661389937
sierras,0.0017838060393568723,0.0
sift,0.0,0.0004337284661389937
sigh,0.005711367098903575,0.003394615134879431
sight,0.005076770754580955,0.012344055035925205
sigmen,0.0,0.0017349138645559748
sign,0.005711367098903575,0.009875244028740163
signal,0.003172981721613097,0.006480628893860732
signboard,0.0,0.0004337284661389937
significance,0.0006345963443226194,0.0003086013758981301
significantly,0.0,0.0004337284661389937
signor,0.0017838060393568723,0.0
signora,0.0026757090590353084,0.0
signore,0.0008919030196784362,0.0
sigue,0.0,0.0004337284661389937
silas,0.0,0.0004337284661389937
silence,0.003172981721613097,0.0077150343974532526
silent,0.006980559787548813,0.004011817886675691
silently,0.0019037890329678582,0.002160209631286911
silesia,0.0,0.0004337284661389937
silhouette,0.0,0.0008674569322779874
silk,0.0,0.0017349138645559748
sill,0.0006345963443226194,0.0003086013758981301
silly,0.0019037890329678582,0.0018516082553887807
silva,0.0,0.0004337284661389937
silver,0.0019037890329678582,0.0009258041276943903
similar,0.0006345963443226194,0.0018516082553887807
similarity,0.0,0.0008674569322779874
similarly,0.0012691926886452389,0.0003086013758981301
simmer,0.0008919030196784362,0.0
simon,0.0,0.0004337284661389937
simon's,0.0,0.0004337284661389937
simple,0.003172981721613097,0.005246223390268212
simplicity,0.0008919030196784362,0.0
simplify,0.0008919030196784362,0.0
simply,0.008249752476194052,0.006789230269758862
simultaneously,0.0,0.0008674569322779874
sin,0.0012691926886452389,0.0003086013758981301
since,0.013961119575097627,0.014812866043110245
sincere,0.0006345963443226194,0.0003086013758981301
sincerity,0.0,0.0004337284661389937
sinewy,0.0008919030196784362,0.0
sing,0.0025383853772904777,0.004320419262573822
singer,0.0,0.0008674569322779874
singing,0.0012691926886452389,0.0006172027517962602
single,0.0019037890329678582,0.005246223390268212
single-foot,0.0008919030196784362,0.0
single-handedly,0.0,0.0004337284661389937
single-spaced,0.0,0.0004337284661389937
singsong,0.0008919030196784362,0.0
singular,0.0,0.0004337284661389937
sinister,0.0012691926886452389,0.0009258041276943903
sink,0.004442174410258336,0.005554824766166342
sinking,0.0,0.0004337284661389937
sinus,0.0,0.0004337284661389937
sioux,0.0,0.0017349138645559748
sip,0.0006345963443226194,0.0009258041276943903
siphon,0.0,0.0004337284661389937
sipper,0.0,0.0004337284661389937
sir,0.004442174410258336,0.005554824766166342
sire,0.0,0.0004337284661389937
siren,0.0,0.0004337284661389937
sirinjani,0.0,0.0004337284661389937
sirs,0.0,0.0008674569322779874
sis,0.0017838060393568723,0.0
sister,0.005711367098903575,0.0018516082553887807
sister's,0.0008919030196784362,0.0
sister-in-law,0.0,0.0004337284661389937
sistine,0.0008919030196784362,0.0
sit,0.03680658797071193,0.02808272520672984
sit-down,0.0,0.0004337284661389937
site,0.0,0.0004337284661389937
sitter,0.0006345963443226194,0.0009258041276943903
sitting,0.0006345963443226194,0.0003086013758981301
situ,0.0008919030196784362,0.0
situate,0.0,0.0004337284661389937
situation,0.003172981721613097,0.0049376220143700815
siva,0.0,0.0004337284661389937
six,0.007615156131871433,0.010801048156434553
six-dollar,0.0,0.0004337284661389937
six-foot,0.0,0.0004337284661389937
six-four,0.0,0.0004337284661389937
six-month,0.0008919030196784362,0.0
six-shooter,0.0,0.0004337284661389937
six-thirty,0.0008919030196784362,0.0
six-ton,0.0,0.0004337284661389937
sixteen,0.0006345963443226194,0.0003086013758981301
sixteenth,0.0,0.0004337284661389937
sixth,0.0008919030196784362,0.0
sixth-grade,0.0,0.0004337284661389937
sixties,0.0008919030196784362,0.0
sixty,0.0012691926886452389,0.0015430068794906506
sixty-five,0.0,0.0004337284661389937
sixty-five-mile,0.0,0.0004337284661389937
sizable,0.0,0.0004337284661389937
size,0.003172981721613097,0.0037032165107775614
sizzle,0.0,0.0008674569322779874
skeleton,0.0012691926886452389,0.0003086013758981301
skeptical,0.0,0.0004337284661389937
skepticism,0.0,0.0008674569322779874
sketch,0.0006345963443226194,0.0006172027517962602
ski,0.0006345963443226194,0.0003086013758981301
skid,0.0,0.0008674569322779874
skiff,0.0,0.002602370796833962
skiff's,0.0,0.0004337284661389937
skill,0.0,0.0004337284661389937
skilled,0.0008919030196784362,0.0
skillful,0.0,0.0004337284661389937
skillfully,0.0006345963443226194,0.0003086013758981301
skim,0.0,0.0004337284661389937
skin,0.004442174410258336,0.005246223390268212
skindive,0.0,0.0004337284661389937
skinny,0.0025383853772904777,0.0003086013758981301
skip,0.0019037890329678582,0.0015430068794906506
skipper,0.0,0.0004337284661389937
skirmish,0.0,0.0004337284661389937
skirt,0.0025383853772904777,0.003394615134879431
skolkau,0.0,0.0004337284661389937
skolman,0.0,0.001301185398416981
skolman's,0.0,0.0008674569322779874
skull,0.0006345963443226194,0.0009258041276943903
skullcap,0.0017838060393568723,0.0
sky,0.005076770754580955,0.005246223390268212
sky-carving,0.0,0.0004337284661389937
skylight,0.0,0.001301185398416981
skyros,0.0,0.008674569322779874
skyros',0.0,0.0008674569322779874
skyscraper,0.0008919030196784362,0.0
slab,0.0,0.0008674569322779874
slack,0.0006345963443226194,0.0024688110071850408
slacken,0.0008919030196784362,0.0
sladang,0.0,0.0004337284661389937
slam,0.0012691926886452389,0.004320419262573822
slang,0.0008919030196784362,0.0
slant,0.0012691926886452389,0.0006172027517962602
slap,0.0019037890329678582,0.0018516082553887807
slash,0.0006345963443226194,0.003394615134879431
slash-b,0.0,0.0008674569322779874
